Rule;Support;Confidence;Lift;Count;UsedTerm;Url;Title;Abstract;DataPublicacao
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+crimes+contra;https://www.jusbrasil.com.br/diarios/50142596/dou-secao-3-24-01-2013-pg-72?ref=serp;DOU 24/01/2013 - Pág. 72 - Seção 3 - Diário Oficial da União;COMERCIO DE INFORMATICA LTDA, item 2; 13.856.115/0001-24 - COMPRE ORIGINAL PONTO COM LTDA, item 7; 16.403.724/0001-16...isenção serão de inteira responsabilidade do candidato, podendo responder este, a qualquer momento, por crime;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+crimes+contra;https://www.jusbrasil.com.br/diarios/60546081/dou-secao-3-21-10-2013-pg-174?ref=serp;DOU 21/10/2013 - Pág. 174 - Seção 3 - Diário Oficial da União;Objeto: Realização a palestra: "Crimes Financeiros". INFORMÁTICA E PAPELARIA LTDA. - ME, CNPJ: 14.352.711/0001-30, BLUE PARTS LICITAÇÕES LTDA. - ME, CNPJ: 16.403.724/0001-16;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/122005021/dou-secao-1-03-08-2016-pg-98?ref=serp;DOU 03/08/2016 - Pág. 98 - Seção 1 - Diário Oficial da União;ACÓRDÃO Nº 8743/2016 - TCU - 2ª Câmara 1. Processo nº TC 015.615/2009-6. 2. ACÓRDÃO Nº 8744/2016 - TCU - 2ª Câmara 1. Processo nº TC 019.538/2013-8. 1.1. Licitações Ltda. - EPP, com domicílio comercial em lugar incerto e não sabido, inscrita no CNPJ sob o nº 16.403.724/0001-16...;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/113210519/dou-secao-3-14-04-2016-pg-124?ref=serp;DOU 14/04/2016 - Pág. 124 - Seção 3 - Diário Oficial da União;de defesa prévia, sem manifestação das empresas, licitantes, BLUE PARTS LICITAÇÕES LTDA-EPP (CNPJ: 16.403.724/0001-16...Fica a empresa COMUNICADA que este Tribunal, por meio do Acórdão 510/2016-TCU-2ª Câmara, de 26/1/2016...(www.tcu.gov.br> aba cidadão> serviços e consultas> Emissão de GRU).;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/107426152/dou-secao-3-21-01-2016-pg-125?ref=serp;DOU 21/01/2016 - Pág. 125 - Seção 3 - Diário Oficial da União;, III , b , 24 e 28 , II , Lei 8.443 /1992, c/c os arts. 216 e 219, II e III, Regimento Interno do TCU...Areinha - São Luís/MA, CEP 65030-015 - Telefones (98) 3232-9970/9500, correio eletrônico: [email&#160;protected]tcu.gov.br...Eletrônico nº 142/2015 fica a empresa BLUE PARTS LICITAÇÕES LTDA. - EPP, inscrita no CNPJ sob o nº 16.403.724/0001-16...;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/57488108/dou-secao-3-07-08-2013-pg-140?ref=serp;DOU 07/08/2013 - Pág. 140 - Seção 3 - Diário Oficial da União;Fundamento Legal: inciso II do art. 25 c/c inciso VI do art. 13 da Lei n.º 8.666 /93 e Decisão nº 439/1998 - TCU-Plenário...CONTRATADA: BLUE PARTS LICITAÇÕES LTDA - ME, CNPJ: 16.403.724/0001-16; Va lor global estimado R$ 834,00...Administração Financeira - SIAFI e o envio do processo para julgamento no Tribunal de Contas da União - TCU...;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/74887884/dou-secao-3-14-08-2014-pg-28?ref=serp;DOU 14/08/2014 - Pág. 28 - Seção 3 - Diário Oficial da União;Justificativa: Notória especialização (Decisão TCU 439/1998 Plenário) Declaração de Inexigibilidade em...Justificativa: Notória especialização (Decisão TCU 439/1998 Plenário) Declaração de Inexigibilidade em...EPP / 36 e 37; 10.986.234/0001-03 / TOTAL DISTRIBUIDORA E ATACADISTA LTDA. - EPP / 41, 42, 46 e 47; 16.403.724/0001-16...;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/59249612/dou-secao-3-18-09-2013-pg-130?ref=serp;DOU 18/09/2013 - Pág. 130 - Seção 3 - Diário Oficial da União;CNPJ Contratado: 16403724000116. Custos e Formação de Preços do item Aviso Prévio trabalhado, Grupo B,item 15, nos termos do Acórdão TCU;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/56359824/dou-secao-3-05-07-2013-pg-205?ref=serp;DOU 05/07/2013 - Pág. 205 - Seção 3 - Diário Oficial da União;contrato para R$ 1.151.172,09; Fundamento legal: Art. 5º do Decreto Federal nº. 2271 /97, Acórdão Plenário TCU...CNPJ da Contratada: 16.403.724/0001-16.;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/81982221/dou-secao-3-09-12-2014-pg-156?ref=serp;DOU 09/12/2014 - Pág. 156 - Seção 3 - Diário Oficial da União;Item 49: BLUE PARTS LICITAÇÕES LTDA - EPP, CNPJ: 16.403.724/0001-16, com o valor de R$790,00 (setecentos...Fundamento Legal: Art. 57 ,inciso I , parágrafo 1º ,III, da Lei 8.666 /93 e Decisão nº 90/2001-TCU-1º;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/69168075/dou-secao-3-17-04-2014-pg-66?ref=serp;DOU 17/04/2014 - Pág. 66 - Seção 3 - Diário Oficial da União;Decisão TCU nº 439/98. Declaração de Inexigibilidade em 16/04/2014. VANDERLEI JOSE PETTENON. Fornecedor beneficiário: BLUE PARTS LICITAÇÕES LTDA - ME, CNPJ: 16.403.724/0001-16.;
"{06177718000134,08459500000106,10752963000103} => {16403724000116}";0,0104270109235353;1;20,5510204081633;21;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/72615228/dou-secao-3-04-07-2014-pg-35?ref=serp;DOU 04/07/2014 - Pág. 35 - Seção 3 - Diário Oficial da União;Justificativa: Notória especialização (Decisão TCU 439/1998 Plenário) Declaração de Inexigibilidade em...0001-40 , 19 , 22 e 23; gluck mat. eletricos , 15.216.926/0001-96 , 58 e 60; blue parts licitações , 16.403.724/0001-16;
"{10752963000103,10828286000151} => {00761025000108}";0,0109235352532274;1;13,9861111111111;22;00761025000108+venha+ser+condenado;https://www.jusbrasil.com.br/diarios/89360689/dou-secao-3-09-04-2015-pg-21?ref=serp;DOU 09/04/2015 - Pág. 21 - Seção 3 - Diário Oficial da União;retornou à superfície rapidamente, chegando à embarcação de apoio, se queixando de dores do peito, vindo...Vindo porem a óbito, minutos antes da aterrissagem do avião em Manaus. DE ALMEIDA - MEI-tens (49, 50, 51, 82, 83, 125, 126, 129, 164, 194, e 213), Total R$ 122.308,6400; 00.761.025/0001-08...;
"{10752963000103,10828286000151} => {00761025000108}";0,0109235352532274;1;13,9861111111111;22;00761025000108+responsabilidade+penal;https://www.jusbrasil.com.br/diarios/154260279/dou-secao-3-24-07-2017-pg-80?ref=serp;DOU 24/07/2017 - Pág. 80 - Seção 3 - Diário Oficial da União;prazo de 06 (seis) meses - 01/06/2017 a 01/12/2017, à empresa Vendas Online Comercial LTDA -ME, CNPJ nº 00.761.025/0001-08...nos itens anteriores, deverá ser anexado ao formulário cópia de documento em que conste cláusula de responsabilidade...O requerente é responsável penal, cível e administrativamente pela veracidade das informações e dos documentos...;
"{10752963000103,10828286000151} => {00761025000108}";0,0109235352532274;1;13,9861111111111;22;00761025000108+tcu;https://www.jusbrasil.com.br/diarios/107779017/dou-secao-1-26-01-2016-pg-43?ref=serp;DOU 26/01/2016 - Pág. 43 - Seção 1 - Diário Oficial da União;Código eletrônico para localização na página do TCU na Internet: AC-0054-01/16-P. 13. ACÓRDÃO Nº 55/2016 - TCU - Plenário 1. Processo n. 00200.018384/2015-55, aplica à empresa VENDAS OLINE COMERCIAL LTDA. - ME, inscrita no CNPJ sob o nº 00.761.025/0001-08...;
"{10752963000103,10828286000151} => {00761025000108}";0,0109235352532274;1;13,9861111111111;22;00761025000108+tcu;https://www.jusbrasil.com.br/diarios/73459633/dou-secao-3-24-07-2014-pg-144?ref=serp;DOU 24/07/2014 - Pág. 144 - Seção 3 - Diário Oficial da União;. - ME; CNPJ: 00.761.025/0001-08. (www.tcu.gov.br> aba cidadão> serviços e consultas> Emissão de GRU). (www.tcu.gov.br> aba cidadão> serviços e consultas> Emissão de GRU).;
"{10752963000103,10828286000151} => {00761025000108}";0,0109235352532274;1;13,9861111111111;22;00761025000108+tcu;https://www.jusbrasil.com.br/diarios/108494904/dou-secao-1-04-02-2016-pg-122?ref=serp;DOU 04/02/2016 - Pág. 122 - Seção 1 - Diário Oficial da União;fundamentação legal do ato ora em análise, tendo em vista que se refere exclusivamente a servidores do TCU...Código eletrônico para localização na página do TCU na Internet: AC-0442-01/16-1. 13. 00200.019504/2015-31, aplica à empresa VENDAS ONLINE COMERCIAL LTDA - ME., inscrita no CNPJ sob o nº 00.761.025/0001-08...;
"{10752963000103,10828286000151} => {00761025000108}";0,0109235352532274;1;13,9861111111111;22;00761025000108+tcu;https://www.jusbrasil.com.br/diarios/94579609/dou-secao-3-25-06-2015-pg-12?ref=serp;DOU 25/06/2015 - Pág. 12 - Seção 3 - Diário Oficial da União;nº 008/BAFZ/2015, sendoclassificadas como vencedoras, no tocante aos itens, conforme abaixo: CNPJ: 00.761.025/0001-08...Justificativa: Inviabilidade de competição entre os interessados (Decisão TCU 656/95).;
"{10752963000103,10828286000151} => {00761025000108}";0,0109235352532274;1;13,9861111111111;22;00761025000108+tcu;https://www.jusbrasil.com.br/diarios/147444598/dou-secao-3-23-05-2017-pg-127?ref=serp;DOU 23/05/2017 - Pág. 127 - Seção 3 - Diário Oficial da União;Fundamento: Acórdão TCU nº 1.302/2013-Plenário , Acórdão TCU nº 2.714/2015- Plenário, e decisão do Diretor...Fundamento: Acórdão TCU nº 1.302/2013-Plenário , Acórdão TCU nº 2.714/2015- Plenário, e decisão do Diretor...Regional Eleitoral do Maranhão resolve aplicar à Empresa VENDAS ONLINE COMERCIAL LTDA - ME, CNPJ nº 00761025/0001-08...;
"{10752963000103,10828286000151} => {00761025000108}";0,0109235352532274;1;13,9861111111111;22;00761025000108+tcu;https://www.jusbrasil.com.br/diarios/75442994/dou-secao-3-25-08-2014-pg-27?ref=serp;DOU 25/08/2014 - Pág. 27 - Seção 3 - Diário Oficial da União;CNPJ: 00.562.049/0001-38, NOELI PATULSKI - EIRELI, o item 72, no valor total de R$ 1.378, 00; CNPJ: 00.761.025/0001-08...Justificativa: O ED nº 00324 do TCU dispõe que o credenciamento de OCS e PSA no sistema de saúde de servidores;
"{10752963000103,10828286000151} => {00761025000108}";0,0109235352532274;1;13,9861111111111;22;00761025000108+tcu;https://www.jusbrasil.com.br/diarios/106985583/dou-secao-3-12-01-2016-pg-121?ref=serp;DOU 12/01/2016 - Pág. 121 - Seção 3 - Diário Oficial da União;curso, in company, "Introdução à Governança Corporativa aplicada ao Setor Público: com base no Guia do TCU...aquisição de materiais elétricos, adjudicada em favor das empresas: VENDAS ONLINE COMERCIAL - ME, CNPJ n. 00.761.025/0001-08;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+vara+criminal;https://www.jusbrasil.com.br/diarios/72042456/dou-secao-3-23-06-2014-pg-108?ref=serp;DOU 23/06/2014 - Pág. 108 - Seção 3 - Diário Oficial da União;SECRETARIA-GERAL DA CORREGEDORIA CIRCUNSCRIÇÃO JUDICIÁRIA DE BRASÍLIA VARAS CRIMINAIS DA CIRCUNSCRIÇÃO...JUDICIÁRIA DE BRASÍLIA 4ª VARA CRIMINAL DE BRASÍLIA EDITAIS DE CITAÇÃO (Prazo de 15 dias) O Doutor CARLOS...O Doutor CARLOS PIRES SOARES NETO, Juiz de Direito da QUARTA VARA CRIMINAL da Circunscrição Especial...;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+vara+criminal;https://www.jusbrasil.com.br/diarios/62726519/dou-secao-3-09-12-2013-pg-209?ref=serp;DOU 09/12/2013 - Pág. 209 - Seção 3 - Diário Oficial da União;CNPJ: 16.403.724/0001-16. Item 01. CRIMINAIS DA CIRCUNSCRIÇÃO JUDICIÁRIA DE SAMAMBAIA 1ª VARA CRIMINAL E DOS DELITOS DE TRÂNSITO DE SAMAMBAIA...(Com Prazo de 15 dias) O Doutor ROMERO BRASIL DE ANDRADE, Juiz de Direito da 1ª Vara Criminal da Circunscrição...;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+execução+penal;https://www.jusbrasil.com.br/diarios/72042456/dou-secao-3-23-06-2014-pg-108?ref=serp;DOU 23/06/2014 - Pág. 108 - Seção 3 - Diário Oficial da União;.: R$ 249,50); ARP n.º 82/2014 - BLUE PARTS LICITAÇÕES LTDA- ME (CNPJ: 16.403.724/0001-16) - (item 2:...trinta e um centavos), e a supressão de outros itens de igual valor, bem como prorrogar o prazo de execução...Penal .;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+execução+penal;https://www.jusbrasil.com.br/diarios/54212968/dou-secao-3-13-05-2013-pg-216?ref=serp;DOU 13/05/2013 - Pág. 216 - Seção 3 - Diário Oficial da União;inquérito policial, envolvido como autor em termo circunstanciado de ocorrência, ou respondendo a ação penal...titular da Coordenação de Recrutamento e Seleção, e pelos representantes da Divisão de Planejamento e Execução...Dimensional LTDA-ME, CNPJ 13.970.625/0001-28, valor de R$ 3.872,50; Blue Parts Licitações LTDA-ME, CNPJ 16.403.724/0001-16...;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+execução+penal;https://www.jusbrasil.com.br/diarios/58325553/dou-secao-3-27-08-2013-pg-34?ref=serp;DOU 27/08/2013 - Pág. 34 - Seção 3 - Diário Oficial da União;procedimento administrativo nº 23005.002294/2011-21 a Polícia Federal para apuração de eventuais infrações penais...Prorrogação do período de prestação de serviço voluntário, a partir de 24-8-201, até 23-8-2014, para a execução...itens 23, 57, 58, 60, 62, 66 e 79 no valor total de R$ 10.592,35; BLUE PARTS LICITAÇÕES LTDA - CNPJ 16.403.724/0001-16...;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+execução+penal;https://www.jusbrasil.com.br/diarios/80412776/dosp-cidade-19-11-2014-pg-80?ref=serp;DOSP 19/11/2014 - Pág. 80 - Cidade - Diário Oficial do Estado de São Paulo;em cujo Anexo deverá constar as seguintes disposições: “Sem prejuízo das sanções administrativas e penais...respectivamente de R$ 748,00, (setecentos e quarenta e oito reais); item 02: BLUE PARTS LICITAÇÕES LTDA., CNPJ nº 16.403.724/0001-16...em cujo Anexo deverá constar as seguintes disposições: “Sem prejuízo das sanções administrativas e penais...;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+execução+penal;https://www.jusbrasil.com.br/diarios/111027287/dom-sp-normal-12-03-2016-pg-54?ref=serp;DOM-SP 12/03/2016 - Pág. 54 - Normal - Diário Oficial do Município de São Paulo;estiver portando armas, mesmo que possua o respectivo porte; 5.8.10 lançar mão de meios ilícitos para a execução...personalizado. 5.1 2 Motivará a eliminação do candidato do processo seletivo, sem prejuízo das sanções penais...0.277.995-8 MUNICIPIO DE SÃO PAULO APENACAO:AP.11.020.0011/2016 11.20-GABINETE DO SECRETARIO APENADO:16.403.724/0001-16...;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+execução+penal;https://www.jusbrasil.com.br/diarios/111242908/dosp-cidade-12-03-2016-pg-54?ref=serp;DOSP 12/03/2016 - Pág. 54 - Cidade - Diário Oficial do Estado de São Paulo;estiver portando armas, mesmo que possua o respectivo porte; 5.8.10 lançar mão de meios ilícitos para a execução...personalizado. 5.1 2 Motivará a eliminação do candidato do processo seletivo, sem prejuízo das sanções penais...0.277.995-8 MUNICIPIO DE SÃO PAULO APENACAO:AP.11.020.0011/2016 11.20-GABINETE DO SECRETARIO APENADO:16.403.724/0001-16...;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+execução+penal;https://www.jusbrasil.com.br/diarios/44311008/dosp-cidade-15-12-2012-pg-60?ref=serp;DOSP 15/12/2012 - Pág. 60 - Cidade - Diário Oficial do Estado de São Paulo;oitocentos e vinte e nove reais e noventa e oito centavos) e BLUE PARTS LICITAÇÕES LTDA – ME, CNPJ nº 16.403.724/0001-16...em cujo Anexo deverá constar as seguintes disposições: “Sem prejuízo das sanções administrativas e penais...de Apoio, o Pregoeiro examinou a compatibilidade do objeto, prazos e condições de fornecimento ou de execução...;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+execução+penal;https://www.jusbrasil.com.br/diarios/75597319/dosp-cidade-27-08-2014-pg-116?ref=serp;DOSP 27/08/2014 - Pág. 116 - Cidade - Diário Oficial do Estado de São Paulo;PAULO TURISMO S/A, inscrita no CNPJ nº 62.002.886/0001-60, para os serviços de planejamento, produção, execução...EPP, CNPJ nº 16.403.724/0001-16, item 05 - 03 (três) cartões magnéticos de memória, com o valor total...em cujo Anexo deverá constar as seguintes disposições: “Sem prejuízo das sanções administrativas e penais...;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+crimes+contra;https://www.jusbrasil.com.br/diarios/50142596/dou-secao-3-24-01-2013-pg-72?ref=serp;DOU 24/01/2013 - Pág. 72 - Seção 3 - Diário Oficial da União;COMERCIO DE INFORMATICA LTDA, item 2; 13.856.115/0001-24 - COMPRE ORIGINAL PONTO COM LTDA, item 7; 16.403.724/0001-16...isenção serão de inteira responsabilidade do candidato, podendo responder este, a qualquer momento, por crime;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+crimes+contra;https://www.jusbrasil.com.br/diarios/60546081/dou-secao-3-21-10-2013-pg-174?ref=serp;DOU 21/10/2013 - Pág. 174 - Seção 3 - Diário Oficial da União;Objeto: Realização a palestra: "Crimes Financeiros". INFORMÁTICA E PAPELARIA LTDA. - ME, CNPJ: 14.352.711/0001-30, BLUE PARTS LICITAÇÕES LTDA. - ME, CNPJ: 16.403.724/0001-16;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/122005021/dou-secao-1-03-08-2016-pg-98?ref=serp;DOU 03/08/2016 - Pág. 98 - Seção 1 - Diário Oficial da União;ACÓRDÃO Nº 8743/2016 - TCU - 2ª Câmara 1. Processo nº TC 015.615/2009-6. 2. ACÓRDÃO Nº 8744/2016 - TCU - 2ª Câmara 1. Processo nº TC 019.538/2013-8. 1.1. Licitações Ltda. - EPP, com domicílio comercial em lugar incerto e não sabido, inscrita no CNPJ sob o nº 16.403.724/0001-16...;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/113210519/dou-secao-3-14-04-2016-pg-124?ref=serp;DOU 14/04/2016 - Pág. 124 - Seção 3 - Diário Oficial da União;de defesa prévia, sem manifestação das empresas, licitantes, BLUE PARTS LICITAÇÕES LTDA-EPP (CNPJ: 16.403.724/0001-16...Fica a empresa COMUNICADA que este Tribunal, por meio do Acórdão 510/2016-TCU-2ª Câmara, de 26/1/2016...(www.tcu.gov.br> aba cidadão> serviços e consultas> Emissão de GRU).;
"{06177718000134,09554630000182,10752963000103} => {16403724000116}";0,0109235352532274;1;20,5510204081633;22;16403724000116+tcu;https://www.jusbrasil.com.br/diarios/107426152/dou-secao-3-21-01-2016-pg-125?ref=serp;DOU 21/01/2016 - Pág. 125 - Seção 3 - Diário Oficial da União;, III , b , 24 e 28 , II , Lei 8.443 /1992, c/c os arts. 216 e 219, II e III, Regimento Interno do TCU...Areinha - São Luís/MA, CEP 65030-015 - Telefones (98) 3232-9970/9500, correio eletrônico: [email&#160;protected]tcu.gov.br...Eletrônico nº 142/2015 fica a empresa BLUE PARTS LICITAÇÕES LTDA. - EPP, inscrita no CNPJ sob o nº 16.403.724/0001-16...;
