Rule;Support;Confidence;Lift;Count;UsedTerm;Url;Title;Abstract;DataPublicacao
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+vara+criminal;https://www.jusbrasil.com.br/diarios/106529606/dou-secao-3-17-12-2015-pg-159?ref=serp;DOU 17/12/2015 - Pág. 159 - Seção 3 - Diário Oficial da União;ELISENE KÁTIA DA SILVA Diretora de Secretaria Substituta CIRCUNSCRIÇÃO JUDICIÁRIA DO GAMA VARAS CRIMINAIS...DA CIRCUNSCRIÇÃO JUDICIÁRIA DO GAMA 2ª VARA CRIMINAL DO GAMA EDITAL DE CITAÇÃO (Com prazo de 15 dias...Juiz de Direito da 2ª Vara Criminal da Circunscrição Judiciária do Gama, Distrito Federal, na forma da...;
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+vara+criminal;https://www.jusbrasil.com.br/diarios/224445587/dou-secao-3-21-01-2019-pg-75?ref=serp;DOU 21/01/2019 - Pág. 75 - Seção 3 - Diário Oficial da União;1011377-90.2018.4.01.3803, pelo Juiz Federal Substituto Felipe Bouzada Flores Viana, em exercício na 4ª Vara...Federal de Juizado Especial Cível e Criminal da SSJ de Uberlândia-MG e observado o teor do MEMORANDO...0001-95; Total do Fornecedor: R$ 42.795,25; Fornecedor: WZ UNIAO AUTOMACAO E ELETRICA EIRELI; CNPJ: 08.772.301/0001-45...;
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+execução+penal;https://www.jusbrasil.com.br/diarios/194769576/dou-secao-3-13-06-2018-pg-8?ref=serp;DOU 13/06/2018 - Pág. 8 - Seção 3 - Diário Oficial da União;-CNPJ-08.772.301/0001-45-Itens: 24 e 44= Total R$ 747,50; ATA 6/2018-SANDRA H.G ZEFERINO-CNPJ- 13.085.554...Penais e Corregedoria dos Presídios do Estado de Sergipe, para desempenhar atividades de manutenção...CNPJ CONTRATADA : 08.698.545/0001-25 CONSELHODA COMUNIDADE NA EXECUÇÃO PENAL - CCEP.;
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+execução+penal;https://www.jusbrasil.com.br/diarios/140453087/dou-secao-3-20-03-2017-pg-31?ref=serp;DOU 20/03/2017 - Pág. 31 - Seção 3 - Diário Oficial da União;Federal do Rio Grande - FURG torna público aos interessados que a concorrência 02/2016, referente a Execução...CNPJ 08.658.622/0001-13, R$ 8.207,87 F-FORNECEDOR: XZ UNIÃO AUTOMACAO E ELETRICA EIRELI-EPP, CNPJ: 08.772.301/0001-45...ou falsificar documentação terá sua inscrição indeferida, sem prejuízo das sanções administrativas e penais...;
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+execução+penal;https://www.jusbrasil.com.br/diarios/920655/pg-96-secao-3-diario-oficial-da-uniao-dou-de-16-12-2008?ref=serp;DOU 16/12/2008 - Pág. 96 - Seção 3 - Diário Oficial da União;CNPJ, 08.772.301/0001-45, ganhou os itens 30 e 32, a empresa M.T.&T. Tecn. Penais CNPJ (MF): 01.409.606/0001-48 Objeto: O presente Termo de Doação de Bens Móveis visa a transferência...definitiva à Superintendência do Sistema de Execuções Penais de 13 (treze) Espingardas calibre 38, da...;
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+execução+penal;https://www.jusbrasil.com.br/diarios/250167986/dou-secao-3-04-07-2019-pg-152?ref=serp;DOU 04/07/2019 - Pág. 152 - Seção 3 - Diário Oficial da União;Ltda.; Objeto: Execução da elaboração dos documentos necessários a compor o projeto executivo da obra...WZ UNIÃO AUTOMAÇÃO E ELÉTRICA EIRELI EPP, inscrita no CNPJ/MF sob o nº 08.772.301/0001-45, para os itens...OBJETO: Assistência Jurídica a pessoas hipossuficientes em Acordos de Não Persecução Penal (ANPP)....;
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+responsabilidade+penal;https://www.jusbrasil.com.br/diarios/151190529/dou-secao-3-26-06-2017-pg-69?ref=serp;DOU 26/06/2017 - Pág. 69 - Seção 3 - Diário Oficial da União;18.952.892/0001-96; 15.478.615/0001-03; 11.420.095/0001-19; 06.759.858/0001-10; 07.611.027/0001-60; 08.772.301/0001-45...nos itens anteriores, deverá ser anexado ao formulário cópia de documento em que conste cláusula de responsabilidade...O requerente é responsável penal, cível e administrativamente pela veracidade das informações e dos documentos...;
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+crimes+contra;https://www.jusbrasil.com.br/diarios/105928463/dou-secao-3-09-12-2015-pg-176?ref=serp;DOU 09/12/2015 - Pág. 176 - Seção 3 - Diário Oficial da União;efeitos de condenação, a pena que vede, ainda que, temporariamente, o acesso a cargos públicos; ou por crime...084.000.151/2014, CONVOCA as empresas WZ UNIÃO MONTAGEM E INSTALAÇÕES INDUSTRIAIS LTDA - EPP, CNPJ: 08.772.301/0001-45...anexos sagraramse vencedoras as empresas: WZ UNIÃO MONTAGEM E INSTALAÇÕES INDUSTRIAIS LTDA - EPP, CNPJ: 08.772.301/0001-45...;
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+crimes+contra;https://www.jusbrasil.com.br/diarios/152429338/dou-secao-3-06-07-2017-pg-24?ref=serp;DOU 06/07/2017 - Pág. 24 - Seção 3 - Diário Oficial da União;Industrial S/N - Manaus - 69.072-080 - AM, à Empresa WZ UNIÃO AUTOMAÇÃO E ELÉTRICA EIRELLI-EPP, CNPJ: 08.772.301/0001-45...doze mil novecentos e trita e três reais), à Empresa WZ UNIÃO AUTOMAÇÃO E ELÉTRICA EIRELLI-EPP, CNPJ: 08.772.301/0001-45...4PC Ultimate de captura de dados de dispositivos móveis para investigação forense e corporativa de crimes...;
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+crimes+contra;https://www.jusbrasil.com.br/diarios/152029560/dou-secao-3-03-07-2017-pg-49?ref=serp;DOU 03/07/2017 - Pág. 49 - Seção 3 - Diário Oficial da União;do Serviço Público Federal ou destituído de cargo em comissão nas seguintes hipóteses: a) prática de crime...Fornecedor: 08.772.301/0001-45 - WZ União Automação e Elétrica Eireli - EPP.;
"{23915573000140} => {08772301000145}";0,0109159943046986;1;22,6559139784946;23;08772301000145+tcu;https://www.jusbrasil.com.br/diarios/117608399/dou-secao-1-08-06-2016-pg-136?ref=serp;DOU 08/06/2016 - Pág. 136 - Seção 1 - Diário Oficial da União;Código eletrônico para localização na página do TCU na Internet: AC-6295-18/16-2. 13. ACÓRDÃO Nº 6296/2016 - TCU - 2ª Câmara 1. aplica à empresa WZ UNIÃO MONTAGEM E INSTALAÇÕES INDUSTRIAIS LTDA. - EPP, inscrita no CNPJ sob o nº 08.772.301/0001-45...;
