"rules";"support";"confidence";"lift";"count"
"{71443667000107} => {12349852000178}";0.010066290203781;0.694915254237288;20.0736867411949;41
"{08952743000173} => {13146946000102}";0.0117849251166217;0.564705882352941;25.8432253800397;48
"{13146946000102} => {08952743000173}";0.0117849251166217;0.539325842696629;25.8432253800397;48
"{08477087000102} => {12349852000178}";0.010066290203781;1;28.886524822695;41
"{03714485000173} => {12349852000178}";0.010066290203781;0.569444444444444;16.4492710795902;41
"{11978499000122} => {10971702000176}";0.0122759636631476;0.961538461538462;45.0154730327144;50
"{10971702000176} => {11978499000122}";0.0122759636631476;0.574712643678161;45.0154730327144;50
"{11333352000185} => {07586061000121}";0.0115394058433587;1;86.6595744680851;47
"{07586061000121} => {11333352000185}";0.0115394058433587;1;86.6595744680851;47
"{13758327000179} => {10752963000103}";0.0120304443898846;0.710144927536232;17.1149129577223;49
"{13758327000179} => {00761025000108}";0.0115394058433587;0.681159420289855;8.20817254094846;47
"{11258473000100} => {13690975000130}";0.010066290203781;0.976190476190476;73.6300705467372;41
"{13690975000130} => {11258473000100}";0.010066290203781;0.759259259259259;73.6300705467372;41
"{58867425000182} => {10752963000103}";0.0112938865700958;0.754098360655738;18.174216703851;46
"{58867425000182} => {00761025000108}";0.0103118094770439;0.688524590163934;8.29692501697546;42
"{08587102000167} => {55741110000104}";0.0127670022096735;0.584269662921348;17.6276321265085;52
"{55741110000104} => {08587102000167}";0.0127670022096735;0.385185185185185;17.6276321265085;52
"{08587102000167} => {12349852000178}";0.0120304443898846;0.550561797752809;15.9038170372141;49
"{12349852000178} => {08587102000167}";0.0120304443898846;0.347517730496454;15.9038170372141;49
"{19527705000190} => {07420641000144}";0.0105573287503069;0.704918032786885;16.2210799296101;43
"{03328413000198} => {19225144000174}";0.0108028480235698;0.745762711864407;22.499937225361;44
"{19225144000174} => {03328413000198}";0.0108028480235698;0.325925925925926;22.499937225361;44
"{06925910000161} => {18543917000106}";0.010066290203781;0.773584905660377;14.003605870021;41
"{11420095000119} => {10752963000103}";0.0115394058433587;0.734375;17.6988720414201;47
"{03606047000191} => {05869012000170}";0.010066290203781;0.836734693877551;46.0543298400441;41
"{05869012000170} => {03606047000191}";0.010066290203781;0.554054054054054;46.0543298400441;41
"{11686277000136} => {10752963000103}";0.0110483672968328;0.76271186440678;18.3818072409989;45
"{03961467000196} => {06957510000138}";0.0127670022096735;1;76.8490566037736;52
"{06957510000138} => {03961467000196}";0.0127670022096735;0.981132075471698;76.8490566037736;52
"{01259682000114} => {06177718000134}";0.0103118094770439;0.67741935483871;10.3338166002175;42
"{01259682000114} => {16403724000116}";0.0103118094770439;0.67741935483871;10.4909849135288;42
"{01114326000102} => {06177718000134}";0.0105573287503069;0.682539682539683;10.4119255692289;43
"{01114326000102} => {16403724000116}";0.010066290203781;0.650793650793651;10.0786408352948;41
"{16699057000160} => {19225144000174}";0.010066290203781;0.525641025641026;15.8587844254511;41
"{19225144000174} => {16699057000160}";0.010066290203781;0.303703703703704;15.8587844254511;41
"{16699057000160} => {08658622000113}";0.0105573287503069;0.551282051282051;11.9434669939989;43
"{16699057000160} => {10752963000103}";0.0164497913086177;0.858974358974359;20.7017903201335;67
"{10752963000103} => {16699057000160}";0.0164497913086177;0.396449704142012;20.7017903201335;67
"{16699057000160} => {00761025000108}";0.010066290203781;0.525641025641026;6.3341298740707;41
"{13440815000133} => {17930162000121}";0.0181684262214584;0.986666666666667;49.0084552845529;74
"{17930162000121} => {13440815000133}";0.0181684262214584;0.902439024390244;49.0084552845528;74
"{13440815000133} => {12349852000178}";0.0122759636631476;0.666666666666667;19.25768321513;50
"{12349852000178} => {13440815000133}";0.0122759636631476;0.354609929078014;19.25768321513;50
"{07323661000105} => {18543917000106}";0.0108028480235698;0.379310344827586;6.86636015325671;44
"{18371119000136} => {55741110000104}";0.0110483672968328;0.517241379310345;15.6053639846743;45
"{55741110000104} => {18371119000136}";0.0110483672968328;0.333333333333333;15.6053639846743;45
"{18371119000136} => {12349852000178}";0.0147311563957771;0.689655172413793;19.9217412570311;60
"{12349852000178} => {18371119000136}";0.0147311563957771;0.425531914893617;19.9217412570311;60
"{11903378000111} => {06177718000134}";0.0103118094770439;0.626865671641791;9.56263625691766;42
"{11903378000111} => {16403724000116}";0.0103118094770439;0.626865671641791;9.70807559162363;42
"{17262851000105} => {06177718000134}";0.0122759636631476;0.862068965517241;13.1505876275345;50
"{17262851000105} => {16403724000116}";0.0108028480235698;0.758620689655172;11.7485249770552;44
"{17356181000196} => {09058708000178}";0.0135035600294623;0.654761904761905;7.53346112456282;55
"{15022662000130} => {10636507000190}";0.0130125214829364;1;70.2241379310345;53
"{10636507000190} => {15022662000130}";0.0130125214829364;0.913793103448276;70.2241379310345;53
"{15022662000130} => {05207424000145}";0.010066290203781;0.773584905660377;17.6022978813113;41
"{60431715000120} => {18543917000106}";0.0105573287503069;0.767857142857143;13.8999206349206;43
"{03343938000100} => {08658622000113}";0.0112938865700958;0.534883720930233;11.58819891143;46
"{03343938000100} => {10752963000103}";0.0110483672968328;0.523255813953488;12.6107747351039;45
"{03343938000100} => {00761025000108}";0.0103118094770439;0.488372093023256;5.88502820971515;42
"{08833982000104} => {05207424000145}";0.0105573287503069;0.614285714285714;13.9775738228252;43
"{08833982000104} => {06122074000187}";0.010066290203781;0.585714285714286;10.8437012987013;41
"{55741110000104} => {12349852000178}";0.0203780996808249;0.614814814814815;17.7598634095088;83
"{12349852000178} => {55741110000104}";0.0203780996808249;0.588652482269504;17.7598634095088;83
"{55741110000104} => {10749045000117}";0.0115394058433587;0.348148148148148;5.71777180406213;47
"{10636507000190} => {05207424000145}";0.0103118094770439;0.724137931034483;16.4771720285109;42
"{13338681000144} => {08658622000113}";0.0228332924134545;0.744;16.1186808510638;93
"{08658622000113} => {13338681000144}";0.0228332924134545;0.49468085106383;16.1186808510638;93
"{13338681000144} => {10752963000103}";0.0108028480235698;0.352;8.48340828402367;44
"{13338681000144} => {00761025000108}";0.0108028480235698;0.352;4.24170414201183;44
"{09263279000170} => {05207424000145}";0.0125214829364105;0.53125;12.0881634078212;51
"{09263279000170} => {92823764000103}";0.010066290203781;0.427083333333333;8.8750531462585;41
"{09263279000170} => {06177718000134}";0.0120304443898846;0.510416666666667;7.78624375780275;49
"{10226373000139} => {15724019000158}";0.0103118094770439;0.583333333333333;12.8427927927928;42
"{10226373000139} => {06177718000134}";0.0122759636631476;0.694444444444444;10.5935289221806;50
"{10226373000139} => {16403724000116}";0.0108028480235698;0.611111111111111;9.46408956485002;44
"{05869012000170} => {19142596000192}";0.0112938865700958;0.621621621621622;38.9517671517672;46
"{19142596000192} => {05869012000170}";0.0112938865700958;0.707692307692308;38.9517671517672;46
"{05869012000170} => {13533610000100}";0.0103118094770439;0.567567567567568;28.5395395395395;42
"{13533610000100} => {05869012000170}";0.0103118094770439;0.518518518518518;28.5395395395395;42
"{05869012000170} => {03213418000175}";0.0105573287503069;0.581081081081081;33.3344118766654;43
"{03213418000175} => {05869012000170}";0.0105573287503069;0.605633802816901;33.3344118766654;43
