"rules";"support";"confidence";"lift";"count"
"{12946183000111} => {30223033000161}";0.0111287758346582;0.823529411764706;3.48821548821549;28
"{20420268000190} => {30223033000161}";0.0119236883942766;0.967741935483871;4.099055066797;30
"{19416252000124} => {30223033000161}";0.0131160572337043;0.868421052631579;3.67836257309942;33
"{27469773000178} => {30223033000161}";0.0119236883942766;0.9375;3.9709595959596;30
"{18880763000130} => {30223033000161}";0.0111287758346582;0.875;3.70622895622896;28
"{15130732000173} => {30223033000161}";0.0119236883942766;0.9375;3.9709595959596;30
"{6103919000197} => {30223033000161}";0.0131160572337043;0.916666666666667;3.88271604938272;33
"{26700470000151} => {30223033000161}";0.010731319554849;0.9;3.81212121212121;27
"{29249747000160} => {30223033000161}";0.0131160572337043;0.891891891891892;3.77777777777778;33
"{7383072000104} => {30223033000161}";0.0135135135135135;1;4.23569023569024;34
"{36325157000134} => {1402400000196}";0.0103338632750397;0.702702702702703;45.3333333333333;26
"{1402400000196} => {36325157000134}";0.0103338632750397;0.666666666666667;45.3333333333333;26
"{8422323000185} => {30223033000161}";0.0166931637519873;1;4.23569023569024;42
"{28215698000181} => {30223033000161}";0.0111287758346582;0.933333333333333;3.95331088664422;28
"{26370027000160} => {30223033000161}";0.0127186009538951;0.96969696969697;4.10733598612387;32
"{65529489000139} => {30223033000161}";0.010731319554849;0.931034482758621;3.9435736677116;27
"{1402400000196} => {8676370000155}";0.0103338632750397;0.666666666666667;31.0617283950617;26
"{8676370000155} => {1402400000196}";0.0103338632750397;0.481481481481481;31.0617283950617;26
"{32542267000105} => {30223033000161}";0.0131160572337043;0.970588235294118;4.11111111111111;33
"{8257348000170} => {30223033000161}";0.0135135135135135;0.944444444444444;4.00037411148522;34
"{13831145000186} => {30223033000161}";0.0111287758346582;0.933333333333333;3.95331088664422;28
"{30773398000160} => {30223033000161}";0.0139109697933227;0.945945945945946;4.00673400673401;35
"{23116082000130} => {30223033000161}";0.0115262321144674;0.878787878787879;3.72227323742475;29
"{16785419000136} => {30223033000161}";0.0190779014308426;0.842105263157895;3.56689704058125;48
"{11807975000142} => {30223033000161}";0.0131160572337043;0.825;3.49444444444444;33
"{17111492000195} => {30223033000161}";0.0111287758346582;0.717948717948718;3.04100837434171;28
"{11277643000101} => {30223033000161}";0.0127186009538951;0.864864864864865;3.66329966329966;32
"{28143764000155} => {30223033000161}";0.0135135135135135;0.971428571428571;4.11467051467052;34
"{15050089000178} => {30223033000161}";0.0139109697933227;1;4.23569023569024;35
"{29213278000129} => {26889274000177}";0.0111287758346582;0.491228070175439;5.80248743925542;28
"{29213278000129} => {30223033000161}";0.0194753577106518;0.859649122807018;3.64120739559336;49
"{44734671000151} => {8676370000155}";0.0119236883942766;0.681818181818182;31.7676767676768;30
"{8676370000155} => {44734671000151}";0.0119236883942766;0.555555555555556;31.7676767676768;30
"{31033121000163} => {30223033000161}";0.0178855325914149;0.957446808510638;4.05544809800129;45
"{29773027000107} => {30223033000161}";0.0123211446740859;0.861111111111111;3.6473999251777;31
"{24611189000117} => {30223033000161}";0.0127186009538951;0.914285714285714;3.87263107263107;32
"{5207424000145} => {30223033000161}";0.0135135135135135;0.85;3.6003367003367;34
"{2782453000142} => {30223033000161}";0.0115262321144674;0.852941176470588;3.61279461279461;29
"{12488070000110} => {30223033000161}";0.0127186009538951;0.761904761904762;3.22719256052589;32
"{31791509000123} => {30223033000161}";0.0119236883942766;0.810810810810811;3.43434343434343;30
"{4695665000118} => {30223033000161}";0.0174880763116057;0.977777777777778;4.14156378600823;44
"{12326374000180} => {30223033000161}";0.0178855325914149;0.865384615384615;3.66550116550117;45
"{17881571000185} => {30223033000161}";0.014308426073132;0.692307692307692;2.93240093240093;36
"{5965179000135} => {30223033000161}";0.0123211446740859;0.775;3.28265993265993;31
"{8676370000155} => {23312871000146}";0.010731319554849;0.5;27.9555555555556;27
"{23312871000146} => {8676370000155}";0.010731319554849;0.6;27.9555555555556;27
"{8757632000106} => {30223033000161}";0.0147058823529412;0.770833333333333;3.26501122334456;37
"{27520617000194} => {30223033000161}";0.0186804451510334;0.92156862745098;3.90347923681257;47
"{21750520000191} => {482840000138}";0.0115262321144674;0.743589743589744;29.2323717948718;29
"{482840000138} => {21750520000191}";0.0115262321144674;0.453125;29.2323717948718;29
"{19299209000126} => {30223033000161}";0.0166931637519873;0.954545454545455;4.04315886134068;42
"{32319078000160} => {28089897000190}";0.0111287758346582;0.56;8.33704142011834;28
"{32319078000160} => {30223033000161}";0.019872813990461;1;4.23569023569024;50
"{22891456000121} => {28089897000190}";0.0111287758346582;0.378378378378378;5.63313609467456;28
"{22891456000121} => {26889274000177}";0.0103338632750397;0.351351351351351;4.15023474178404;26
"{22891456000121} => {30223033000161}";0.0282193958664547;0.959459459459459;4.06397306397306;71
"{9035549000196} => {26889274000177}";0.0103338632750397;0.426229508196721;5.03471099822982;26
"{9035549000196} => {30223033000161}";0.0178855325914149;0.737704918032787;3.12468951813214;45
"{19414808000143} => {23288594000183}";0.0103338632750397;0.393939393939394;11.0127946127946;26
"{19414808000143} => {30223033000161}";0.0206677265500795;0.787878787878788;3.33721048872564;52
"{24005316000134} => {30223033000161}";0.0135135135135135;0.755555555555556;3.20029928918818;34
"{29136844000146} => {14272952000179}";0.0103338632750397;1;93.1851851851852;26
"{14272952000179} => {29136844000146}";0.0103338632750397;0.962962962962963;93.1851851851852;26
"{9538374000130} => {28089897000190}";0.0123211446740859;0.442857142857143;6.59306846999155;31
"{9538374000130} => {26889274000177}";0.014308426073132;0.514285714285714;6.0748490945674;36
"{9538374000130} => {30223033000161}";0.0274244833068362;0.985714285714286;4.17518037518037;69
"{27030815000170} => {30223033000161}";0.0158982511923688;0.740740740740741;3.13754832273351;40
"{24136684000111} => {23288594000183}";0.0131160572337043;0.397590361445783;11.114859437751;33
"{23288594000183} => {24136684000111}";0.0131160572337043;0.366666666666667;11.114859437751;33
"{24136684000111} => {18596838000155}";0.0123211446740859;0.373493975903614;5.91013109039933;31
"{24136684000111} => {26536443000195}";0.0111287758346582;0.337349397590361;4.96357359261608;28
"{24136684000111} => {26889274000177}";0.0119236883942766;0.36144578313253;4.26947225521806;30
"{24136684000111} => {30223033000161}";0.0310015898251192;0.939759036144578;3.98052817329926;78
"{10733208000173} => {18596838000155}";0.0119236883942766;0.508474576271186;8.0460505276623;30
"{10733208000173} => {30223033000161}";0.0218600953895072;0.932203389830508;3.94852479598242;55
"{23288594000183} => {28089897000190}";0.010731319554849;0.3;4.46627218934911;27
"{23288594000183} => {26536443000195}";0.0111287758346582;0.311111111111111;4.57751786874594;28
"{23288594000183} => {26889274000177}";0.0111287758346582;0.311111111111111;3.67490871152843;28
"{23288594000183} => {30223033000161}";0.034181240063593;0.955555555555556;4.04743733632623;86
"{25235133000178} => {18596838000155}";0.0103338632750397;0.456140350877193;7.21791901136489;26
"{25235133000178} => {30223033000161}";0.0190779014308426;0.842105263157895;3.56689704058125;48
"{19892558000157} => {30359598000170}";0.0111287758346582;0.388888888888889;9.68756875687569;28
"{19892558000157} => {26889274000177}";0.0111287758346582;0.388888888888889;4.59363588941054;28
"{19892558000157} => {30223033000161}";0.0274244833068362;0.958333333333333;4.05920314253648;69
"{4896000000172} => {18596838000155}";0.0111287758346582;0.411764705882353;6.51572327044025;28
"{4896000000172} => {30223033000161}";0.0238473767885533;0.882352941176471;3.73737373737374;60
"{16103634000100} => {32314972000147}";0.010731319554849;0.402985074626866;15.8423507462687;27
"{32314972000147} => {16103634000100}";0.010731319554849;0.421875;15.8423507462687;27
"{16103634000100} => {30359598000170}";0.014308426073132;0.537313432835821;13.3849564060884;36
"{30359598000170} => {16103634000100}";0.014308426073132;0.356435643564356;13.3849564060884;36
"{16103634000100} => {28089897000190}";0.0103338632750397;0.388059701492537;5.77726750861079;26
"{16103634000100} => {26536443000195}";0.0115262321144674;0.432835820895522;6.36850833551541;29
"{16103634000100} => {30223033000161}";0.0250397456279809;0.940298507462687;3.9828132066938;63
"{30814518000120} => {28089897000190}";0.0115262321144674;0.349397590361446;5.20168246952306;29
"{30814518000120} => {26889274000177}";0.0123211446740859;0.373493975903614;4.41178799705866;31
"{30814518000120} => {30223033000161}";0.0246422893481717;0.746987951807229;3.16400957364813;62
"{30366407000106} => {18596838000155}";0.0103338632750397;0.320987654320988;5.07927634133085;26
"{30366407000106} => {26536443000195}";0.0115262321144674;0.358024691358025;5.26777849974731;29
"{30366407000106} => {26889274000177}";0.0119236883942766;0.37037037037037;4.37489132324813;30
"{30366407000106} => {30223033000161}";0.0254372019077901;0.790123456790123;3.34671821091574;64
"{32314972000147} => {30359598000170}";0.0103338632750397;0.40625;10.1200495049505;26
"{32314972000147} => {30223033000161}";0.0190779014308426;0.75;3.17676767676768;48
"{31267938000104} => {26536443000195}";0.0123211446740859;0.313131313131313;4.60724201075078;31
"{31267938000104} => {26889274000177}";0.0131160572337043;0.333333333333333;3.93740219092332;33
"{31267938000104} => {30223033000161}";0.0337837837837838;0.858585858585859;3.63670373771384;85
"{26148145000128} => {30359598000170}";0.0103338632750397;0.30952380952381;7.71051390853371;26
"{26148145000128} => {18596838000155}";0.0111287758346582;0.333333333333333;5.27463312368973;28
"{26148145000128} => {26536443000195}";0.0131160572337043;0.392857142857143;5.78028404344194;33
"{26148145000128} => {26889274000177}";0.0111287758346582;0.333333333333333;3.93740219092332;28
"{26148145000128} => {30223033000161}";0.0321939586645469;0.964285714285714;4.08441558441559;81
"{29843035000174} => {20483193000196}";0.0103338632750397;0.541666666666667;9.14653243847875;26
"{1424128000145} => {11163447000106}";0.0139109697933227;0.972222222222222;44.4747474747475;35
"{11163447000106} => {1424128000145}";0.0139109697933227;0.636363636363636;44.4747474747475;35
"{12464710000151} => {26536443000195}";0.0139109697933227;0.35;5.14970760233918;35
"{12464710000151} => {26889274000177}";0.0170906200317965;0.43;5.07924882629108;43
