"rules";"support";"confidence";"lift";"count"
"{4345762000180} => {10698323000154}";0.010056843025798;0.92;29.2227777777778;23
"{10698323000154} => {4345762000180}";0.010056843025798;0.319444444444444;29.2227777777778;23
"{71443667000107} => {8958658000112}";0.0104940970703979;0.727272727272727;20.039430449069;24
"{1151850000153} => {10698323000154}";0.0113686051595977;0.787878787878788;25.0260942760943;26
"{10698323000154} => {1151850000153}";0.0113686051595977;0.361111111111111;25.0260942760943;26
"{1151850000153} => {8958658000112}";0.0118058592041976;0.818181818181818;22.5443592552026;27
"{8958658000112} => {1151850000153}";0.0118058592041976;0.325301204819277;22.5443592552026;27
"{11517200000132} => {7611027000160}";0.0118058592041976;0.9;37.4236363636364;27
"{7611027000160} => {11517200000132}";0.0118058592041976;0.490909090909091;37.4236363636364;27
"{11517200000132} => {20337346000197}";0.0118058592041976;0.9;26.0544303797468;27
"{20337346000197} => {11517200000132}";0.0118058592041976;0.341772151898734;26.0544303797468;27
"{6003551000195} => {10698323000154}";0.010056843025798;0.92;29.2227777777778;23
"{10698323000154} => {6003551000195}";0.010056843025798;0.319444444444444;29.2227777777778;23
"{11980040000163} => {8573956000194}";0.0157411456055969;0.857142857142857;38.436974789916;36
"{8573956000194} => {11980040000163}";0.0157411456055969;0.705882352941177;38.436974789916;36
"{11980040000163} => {8398304000160}";0.0157411456055969;0.857142857142857;36.9865229110512;36
"{8398304000160} => {11980040000163}";0.0157411456055969;0.679245283018868;36.9865229110512;36
"{11077741000197} => {15121468000101}";0.0183646698731963;1;41.5818181818182;42
"{15121468000101} => {11077741000197}";0.0183646698731963;0.763636363636364;41.5818181818182;42
"{11077741000197} => {7548828000128}";0.0118058592041976;0.642857142857143;24.1018735362998;27
"{7548828000128} => {11077741000197}";0.0118058592041976;0.442622950819672;24.1018735362998;27
"{11077741000197} => {482840000138}";0.0109313511149978;0.595238095238095;19.7291235334714;25
"{482840000138} => {11077741000197}";0.0109313511149978;0.36231884057971;19.7291235334714;25
"{8573956000194} => {8398304000160}";0.0222999562745955;1;43.1509433962264;51
"{8398304000160} => {8573956000194}";0.0222999562745955;0.962264150943396;43.1509433962264;51
"{8573956000194} => {7548828000128}";0.010056843025798;0.450980392156863;16.9080681452909;23
"{7548828000128} => {8573956000194}";0.010056843025798;0.377049180327869;16.9080681452909;23
"{8573956000194} => {482840000138}";0.0113686051595977;0.509803921568627;16.897414038079;26
"{482840000138} => {8573956000194}";0.0113686051595977;0.376811594202899;16.897414038079;26
"{6153182000117} => {10698323000154}";0.0109313511149978;0.833333333333333;26.4699074074074;25
"{10698323000154} => {6153182000117}";0.0109313511149978;0.347222222222222;26.4699074074074;25
"{8398304000160} => {7548828000128}";0.0104940970703979;0.452830188679245;16.9774203526137;24
"{7548828000128} => {8398304000160}";0.0104940970703979;0.39344262295082;16.9774203526137;24
"{8398304000160} => {482840000138}";0.0122431132487976;0.528301886792453;17.5105277549904;28
"{482840000138} => {8398304000160}";0.0122431132487976;0.405797101449275;17.5105277549904;28
"{13146946000102} => {15121468000101}";0.010056843025798;0.469387755102041;19.5179962894249;23
"{15121468000101} => {13146946000102}";0.010056843025798;0.418181818181818;19.5179962894249;23
"{24872725000138} => {13777884000137}";0.0109313511149978;0.961538461538462;36.0498108448928;25
"{13777884000137} => {24872725000138}";0.0109313511149978;0.409836065573771;36.0498108448928;25
"{12066474000115} => {10698323000154}";0.0104940970703979;0.727272727272727;23.1010101010101;24
"{10698323000154} => {12066474000115}";0.0104940970703979;0.333333333333333;23.1010101010101;24
"{18472961000164} => {22065938000122}";0.010056843025798;0.657142857142857;9.33469387755102;23
"{7611027000160} => {20337346000197}";0.0218627022299956;0.909090909090909;26.3176064441887;50
"{20337346000197} => {7611027000160}";0.0218627022299956;0.632911392405063;26.3176064441887;50
"{7611027000160} => {535560000140}";0.0109313511149978;0.454545454545455;16.766862170088;25
"{535560000140} => {7611027000160}";0.0109313511149978;0.403225806451613;16.766862170088;25
"{8894886000176} => {13734839000103}";0.0104940970703979;0.8;57.175;24
"{13734839000103} => {8894886000176}";0.0104940970703979;0.75;57.175;24
"{8894886000176} => {13777884000137}";0.0113686051595977;0.866666666666667;32.4928961748634;26
"{13777884000137} => {8894886000176}";0.0113686051595977;0.426229508196721;32.4928961748634;26
"{556225000129} => {3835661000125}";0.0104940970703979;0.923076923076923;21.9903846153846;24
"{15121468000101} => {7548828000128}";0.0139921294271972;0.581818181818182;21.8134128166915;32
"{7548828000128} => {15121468000101}";0.0139921294271972;0.524590163934426;21.8134128166915;32
"{15121468000101} => {482840000138}";0.0135548753825973;0.563636363636364;18.6816864295125;31
"{482840000138} => {15121468000101}";0.0135548753825973;0.449275362318841;18.6816864295125;31
"{55741110000104} => {10698323000154}";0.0161783996501968;0.685185185185185;21.764146090535;37
"{10698323000154} => {55741110000104}";0.0161783996501968;0.513888888888889;21.764146090535;37
"{55741110000104} => {8958658000112}";0.0139921294271972;0.592592592592593;16.3284248103525;32
"{8958658000112} => {55741110000104}";0.0139921294271972;0.385542168674699;16.3284248103525;32
"{62492798000193} => {3655629000168}";0.0104940970703979;0.648648648648649;12.6791406791407;24
"{11420095000119} => {14517117000151}";0.0104940970703979;0.827586206896552;8.37473298748856;24
"{6088333000109} => {7245458000150}";0.010056843025798;0.741935483870968;26.1047146401985;23
"{7245458000150} => {6088333000109}";0.010056843025798;0.353846153846154;26.1047146401985;23
"{6088333000109} => {10986234000103}";0.010056843025798;0.741935483870968;26.9334357398874;23
"{10986234000103} => {6088333000109}";0.010056843025798;0.365079365079365;26.9334357398874;23
"{6088333000109} => {3655629000168}";0.0104940970703979;0.774193548387097;15.1331679073615;24
