"rules";"support";"confidence";"lift";"count"
"{15439366000139} => {23312871000146}";0.0110178384050367;0.777777777777778;36.1571815718157;21
"{23312871000146} => {15439366000139}";0.0110178384050367;0.51219512195122;36.1571815718157;21
"{8676370000155} => {10493969000103}";0.0104931794333683;0.714285714285714;40.0420168067227;20
"{10493969000103} => {8676370000155}";0.0104931794333683;0.588235294117647;40.0420168067227;20
"{5897975000188} => {2282245000184}";0.0141657922350472;0.964285714285714;65.640306122449;27
"{2282245000184} => {5897975000188}";0.0141657922350472;0.964285714285714;65.640306122449;27
"{4389596000114} => {482840000138}";0.0104931794333683;0.588235294117647;15.3585817888799;20
"{17451234000158} => {8772301000145}";0.0115424973767051;0.758620689655172;15.8893520272831;22
"{8398304000160} => {8573956000194}";0.0194123819517314;1;50.1578947368421;37
"{8573956000194} => {8398304000160}";0.0194123819517314;0.973684210526316;50.1578947368421;37
"{8398304000160} => {482840000138}";0.0104931794333683;0.540540540540541;14.1132913735653;20
"{8573956000194} => {482840000138}";0.0104931794333683;0.526315789473684;13.7418889689978;20
"{13146946000102} => {482840000138}";0.0120671563483736;0.469387755102041;12.2555213866368;23
"{482840000138} => {13146946000102}";0.0120671563483736;0.315068493150685;12.2555213866368;23
"{55741110000104} => {8958658000112}";0.0110178384050367;0.552631578947368;17.8528099910794;21
"{8958658000112} => {55741110000104}";0.0110178384050367;0.355932203389831;17.8528099910794;21
"{17930162000121} => {13440815000133}";0.0131164742917104;1;73.3076923076923;25
"{13440815000133} => {17930162000121}";0.0131164742917104;0.961538461538462;73.3076923076923;25
"{10463704000154} => {13338681000144}";0.0110178384050367;0.67741935483871;27.4715168153741;21
"{13338681000144} => {10463704000154}";0.0110178384050367;0.446808510638298;27.4715168153741;21
"{10463704000154} => {8658622000113}";0.0115424973767051;0.709677419354839;19.3235023041475;22
"{8658622000113} => {10463704000154}";0.0115424973767051;0.314285714285714;19.3235023041475;22
"{17356181000196} => {11464383000175}";0.0115424973767051;0.733333333333333;9.07619047619047;22
"{13734839000103} => {20587905000117}";0.0104931794333683;0.769230769230769;22.5562130177515;20
