"rules";"support";"confidence";"lift";"count"
"{71443667000107} => {01151850000153}";0.0102649006622517;0.704545454545455;34.3181818181818;31
"{01151850000153} => {71443667000107}";0.0102649006622517;0.5;34.3181818181818;31
"{01151850000153} => {12925007000101}";0.0105960264900662;0.516129032258065;32.4731182795699;32
"{12925007000101} => {01151850000153}";0.0105960264900662;0.666666666666667;32.4731182795699;32
"{01151850000153} => {13440815000133}";0.0109271523178808;0.532258064516129;21.4322580645161;33
"{13440815000133} => {01151850000153}";0.0109271523178808;0.44;21.4322580645161;33
"{01151850000153} => {17930162000121}";0.0109271523178808;0.532258064516129;21.1502546689304;33
"{17930162000121} => {01151850000153}";0.0109271523178808;0.434210526315789;21.1502546689304;33
"{01151850000153} => {07253912000114}";0.0102649006622517;0.5;19.6103896103896;31
"{07253912000114} => {01151850000153}";0.0102649006622517;0.402597402597403;19.6103896103896;31
"{01151850000153} => {08587102000167}";0.0119205298013245;0.580645161290323;21.3847364280094;36
"{08587102000167} => {01151850000153}";0.0119205298013245;0.439024390243902;21.3847364280094;36
"{06205427000102} => {14801463000167}";0.0102649006622517;0.476923076923077;17.5647279549719;31
"{14801463000167} => {06205427000102}";0.0102649006622517;0.378048780487805;17.5647279549719;31
"{06205427000102} => {00482840000138}";0.0129139072847682;0.6;17.5922330097087;39
"{00482840000138} => {06205427000102}";0.0129139072847682;0.378640776699029;17.5922330097087;39
"{06205427000102} => {08398304000160}";0.0132450331125828;0.615384615384615;18.4006092916984;40
"{08398304000160} => {06205427000102}";0.0132450331125828;0.396039603960396;18.4006092916984;40
"{06205427000102} => {08573956000194}";0.0129139072847682;0.6;17.7647058823529;39
"{08573956000194} => {06205427000102}";0.0129139072847682;0.382352941176471;17.7647058823529;39
"{06205427000102} => {15121468000101}";0.0149006622516556;0.692307692307692;17.4230769230769;45
"{15121468000101} => {06205427000102}";0.0149006622516556;0.375;17.4230769230769;45
"{22014876000120} => {08658622000113}";0.0119205298013245;0.642857142857143;13.2069970845481;36
"{22014876000120} => {09071136000167}";0.0112582781456954;0.607142857142857;11.1803135888502;34
"{08692456000171} => {08894886000176}";0.0105960264900662;0.780487804878049;50.1504929942916;32
"{08894886000176} => {08692456000171}";0.0105960264900662;0.680851063829787;50.1504929942916;32
"{08692456000171} => {11277687000123}";0.0109271523178808;0.804878048780488;43.4059233449477;33
"{11277687000123} => {08692456000171}";0.0109271523178808;0.589285714285714;43.4059233449477;33
"{08692456000171} => {02437839000117}";0.0122516556291391;0.902439024390244;51.4219972388403;37
"{02437839000117} => {08692456000171}";0.0122516556291391;0.69811320754717;51.4219972388403;37
"{08692456000171} => {13734839000103}";0.0119205298013245;0.878048780487805;48.2128603104213;36
"{13734839000103} => {08692456000171}";0.0119205298013245;0.654545454545455;48.2128603104213;36
"{04418934000107} => {08658622000113}";0.0155629139072848;0.691176470588235;14.1996798719488;47
"{08658622000113} => {04418934000107}";0.0155629139072848;0.319727891156463;14.1996798719488;47
"{10463704000154} => {08658622000113}";0.0135761589403974;0.773584905660377;15.892696701322;41
"{10463704000154} => {09071136000167}";0.0112582781456954;0.641509433962264;11.8131615278417;34
"{62492798000193} => {07245458000150}";0.0135761589403974;0.732142857142857;17.6885714285714;41
"{07245458000150} => {62492798000193}";0.0135761589403974;0.328;17.6885714285714;41
"{14801463000167} => {00482840000138}";0.0145695364238411;0.536585365853659;15.7328913094956;44
"{00482840000138} => {14801463000167}";0.0145695364238411;0.427184466019417;15.7328913094956;44
"{14801463000167} => {08398304000160}";0.0175496688741722;0.646341463414634;19.3262496981405;53
"{08398304000160} => {14801463000167}";0.0175496688741722;0.524752475247525;19.3262496981405;53
"{14801463000167} => {08573956000194}";0.0172185430463576;0.634146341463415;18.7757054041129;52
"{08573956000194} => {14801463000167}";0.0172185430463576;0.509803921568627;18.7757054041129;52
"{14801463000167} => {15121468000101}";0.0208609271523179;0.768292682926829;19.3353658536585;63
"{15121468000101} => {14801463000167}";0.0208609271523179;0.525;19.3353658536585;63
"{20915722000183} => {02437839000117}";0.0105960264900662;0.761904761904762;43.4141958670261;32
"{02437839000117} => {20915722000183}";0.0105960264900662;0.60377358490566;43.4141958670261;32
"{22801116000162} => {03655629000168}";0.0105960264900662;0.727272727272727;11.6209716209716;32
"{03328413000198} => {08894886000176}";0.0115894039735099;0.777777777777778;49.9763593380615;35
"{08894886000176} => {03328413000198}";0.0115894039735099;0.74468085106383;49.9763593380615;35
"{03328413000198} => {11277687000123}";0.0109271523178808;0.733333333333333;39.547619047619;33
"{11277687000123} => {03328413000198}";0.0109271523178808;0.589285714285714;39.547619047619;33
"{03328413000198} => {02437839000117}";0.0115894039735099;0.777777777777778;44.3186582809224;35
"{02437839000117} => {03328413000198}";0.0115894039735099;0.660377358490566;44.3186582809224;35
"{03328413000198} => {13734839000103}";0.0125827814569536;0.844444444444444;46.3676767676768;38
"{13734839000103} => {03328413000198}";0.0125827814569536;0.690909090909091;46.3676767676768;38
"{03328413000198} => {17310936000111}";0.0102649006622517;0.688888888888889;25.3712737127371;31
"{17310936000111} => {03328413000198}";0.0102649006622517;0.378048780487805;25.3712737127371;31
"{03328413000198} => {03655629000168}";0.0119205298013245;0.8;12.7830687830688;36
"{08894886000176} => {11277687000123}";0.0112582781456954;0.723404255319149;39.0121580547112;34
"{11277687000123} => {08894886000176}";0.0112582781456954;0.607142857142857;39.0121580547112;34
"{08894886000176} => {02437839000117}";0.0125827814569536;0.808510638297872;46.069851465275;38
"{02437839000117} => {08894886000176}";0.0125827814569536;0.716981132075472;46.069851465275;38
"{08894886000176} => {13734839000103}";0.0139072847682119;0.893617021276596;49.0676982591876;42
"{13734839000103} => {08894886000176}";0.0139072847682119;0.763636363636364;49.0676982591876;42
"{08894886000176} => {03655629000168}";0.0109271523178808;0.702127659574468;11.2191827085444;33
"{24101048000154} => {03655629000168}";0.0115894039735099;0.625;9.98677248677249;35
"{01808192000120} => {12134879000143}";0.0105960264900662;0.64;18.9490196078431;32
"{12134879000143} => {01808192000120}";0.0105960264900662;0.313725490196078;18.9490196078431;32
"{10713114000132} => {02622830000186}";0.0122516556291391;0.755102040816326;21.7181729834791;37
"{02622830000186} => {10713114000132}";0.0122516556291391;0.352380952380952;21.7181729834791;37
"{07048323000102} => {07245458000150}";0.0102649006622517;0.775;18.724;31
"{09263279000170} => {12130958000186}";0.0109271523178808;0.767441860465116;17.1679586563308;33
"{16618429000187} => {07245458000150}";0.0102649006622517;0.738095238095238;17.832380952381;31
"{06088333000109} => {43899665000191}";0.0102649006622517;0.63265306122449;26.9100316182811;31
"{43899665000191} => {06088333000109}";0.0102649006622517;0.436619718309859;26.9100316182811;31
"{06088333000109} => {07245458000150}";0.0132450331125828;0.816326530612245;19.7224489795918;40
"{07245458000150} => {06088333000109}";0.0132450331125828;0.32;19.7224489795918;40
"{11098524000183} => {12957821000108}";0.0102649006622517;0.659574468085106;20.3256621797655;31
"{12957821000108} => {11098524000183}";0.0102649006622517;0.316326530612245;20.3256621797655;31
"{11277687000123} => {02437839000117}";0.0132450331125828;0.714285714285714;40.7008086253369;40
"{02437839000117} => {11277687000123}";0.0132450331125828;0.754716981132076;40.7008086253369;40
"{11277687000123} => {13734839000103}";0.0132450331125828;0.714285714285714;39.2207792207792;40
"{13734839000103} => {11277687000123}";0.0132450331125828;0.727272727272727;39.2207792207792;40
"{11277687000123} => {23373861000110}";0.0115894039735099;0.625;29.0384615384615;35
"{23373861000110} => {11277687000123}";0.0115894039735099;0.538461538461538;29.0384615384615;35
"{11277687000123} => {03655629000168}";0.0102649006622517;0.553571428571429;8.84542705971277;31
"{21971041000103} => {05230436000190}";0.0119205298013245;0.818181818181818;34.3181818181818;36
"{05230436000190} => {21971041000103}";0.0119205298013245;0.5;34.3181818181818;36
"{02437839000117} => {13734839000103}";0.0139072847682119;0.792452830188679;43.5128644939966;42
"{13734839000103} => {02437839000117}";0.0139072847682119;0.763636363636364;43.5128644939966;42
"{02437839000117} => {23373861000110}";0.0105960264900662;0.60377358490566;28.0522496371553;32
"{23373861000110} => {02437839000117}";0.0105960264900662;0.492307692307692;28.0522496371553;32
"{02437839000117} => {03655629000168}";0.0112582781456954;0.641509433962264;10.2505740241589;34
"{13440815000133} => {17930162000121}";0.0248344370860927;1;39.7368421052632;75
"{17930162000121} => {13440815000133}";0.0248344370860927;0.986842105263158;39.7368421052632;75
"{13440815000133} => {08587102000167}";0.0105960264900662;0.426666666666667;15.7138211382114;32
"{08587102000167} => {13440815000133}";0.0105960264900662;0.390243902439024;15.7138211382114;32
"{15387684000101} => {24845457000165}";0.0102649006622517;0.659574468085106;8.29964539007092;31
"{17930162000121} => {08587102000167}";0.0105960264900662;0.421052631578947;15.5070603337612;32
"{08587102000167} => {17930162000121}";0.0105960264900662;0.390243902439024;15.5070603337612;32
"{00482840000138} => {08398304000160}";0.0185430463576159;0.543689320388349;16.2568489858695;56
"{08398304000160} => {00482840000138}";0.0185430463576159;0.554455445544555;16.2568489858695;56
"{00482840000138} => {08573956000194}";0.0185430463576159;0.543689320388349;16.097468113459;56
"{08573956000194} => {00482840000138}";0.0185430463576159;0.549019607843137;16.097468113459;56
"{00482840000138} => {15121468000101}";0.0208609271523179;0.611650485436893;15.3932038834951;63
"{15121468000101} => {00482840000138}";0.0208609271523179;0.525;15.3932038834951;63
"{08398304000160} => {08573956000194}";0.0327814569536424;0.98019801980198;29.0215492137449;99
"{08573956000194} => {08398304000160}";0.0327814569536424;0.970588235294118;29.0215492137449;99
"{08398304000160} => {15121468000101}";0.0248344370860927;0.742574257425743;18.6881188118812;75
"{15121468000101} => {08398304000160}";0.0248344370860927;0.625;18.6881188118812;75
"{10378106000187} => {24845457000165}";0.0112582781456954;0.596491228070175;7.50584795321637;34
"{08573956000194} => {15121468000101}";0.0248344370860927;0.735294117647059;18.5049019607843;75
"{15121468000101} => {08573956000194}";0.0248344370860927;0.625;18.5049019607843;75
"{23009157000183} => {11464383000175}";0.0102649006622517;0.688888888888889;7.32550860719875;31
"{18527195000198} => {24845457000165}";0.0109271523178808;0.622641509433962;7.83490566037736;33
"{19213013000177} => {12957821000108}";0.0109271523178808;0.66;20.3387755102041;33
"{12957821000108} => {19213013000177}";0.0109271523178808;0.336734693877551;20.3387755102041;33
"{21042594000173} => {08658622000113}";0.0109271523178808;0.540983606557377;11.1140849782536;33
"{07253912000114} => {08587102000167}";0.0132450331125828;0.519480519480519;19.1320874247704;40
"{08587102000167} => {07253912000114}";0.0132450331125828;0.48780487804878;19.1320874247704;40
"{03961467000196} => {06957510000138}";0.0125827814569536;1;77.4358974358974;38
"{06957510000138} => {03961467000196}";0.0125827814569536;0.974358974358974;77.4358974358974;38
"{20694969000117} => {14793395000131}";0.0129139072847682;0.661016949152542;25.9255998239049;39
"{14793395000131} => {20694969000117}";0.0129139072847682;0.506493506493506;25.9255998239049;39
"{11244512000110} => {02622830000186}";0.0109271523178808;0.785714285714286;22.5986394557823;33
"{02622830000186} => {11244512000110}";0.0109271523178808;0.314285714285714;22.5986394557823;33
"{13734839000103} => {23373861000110}";0.0105960264900662;0.581818181818182;27.0321678321678;32
"{23373861000110} => {13734839000103}";0.0105960264900662;0.492307692307692;27.0321678321678;32
"{13734839000103} => {03655629000168}";0.0119205298013245;0.654545454545455;10.4588744588745;36
"{08587102000167} => {21283813000106}";0.0119205298013245;0.439024390243902;12.2764227642276;36
"{21283813000106} => {08587102000167}";0.0119205298013245;0.333333333333333;12.2764227642276;36
"{08691984000106} => {16701048000167}";0.0158940397350993;1;62.9166666666667;48
"{16701048000167} => {08691984000106}";0.0158940397350993;1;62.9166666666667;48
"{23373861000110} => {03655629000168}";0.0115894039735099;0.538461538461538;8.6039886039886;35
"{21515379000142} => {08658622000113}";0.0102649006622517;0.340659340659341;6.99857965164088;31
"{22302667000181} => {08658622000113}";0.0115894039735099;0.583333333333333;11.984126984127;35
"{22302667000181} => {24845457000165}";0.0102649006622517;0.516666666666667;6.50138888888889;31
"{12980808000161} => {04567265000127}";0.0109271523178808;0.717391304347826;28.5068649885583;33
"{04567265000127} => {12980808000161}";0.0109271523178808;0.434210526315789;28.5068649885584;33
"{12980808000161} => {10986234000103}";0.0112582781456954;0.739130434782609;26.8936616029335;34
"{10986234000103} => {12980808000161}";0.0112582781456954;0.409638554216867;26.8936616029335;34
"{12980808000161} => {15724019000158}";0.0115894039735099;0.760869565217391;16.650913673598;35
"{12980808000161} => {03655629000168}";0.0112582781456954;0.739130434782609;11.810443984357;34
"{03159602000184} => {24845457000165}";0.0119205298013245;0.73469387755102;9.24489795918367;36
"{19225144000174} => {03655629000168}";0.0115894039735099;0.514705882352941;8.22440087145969;35
"{24830144000133} => {08658622000113}";0.0105960264900662;0.492307692307692;10.1140763997907;32
"{24830144000133} => {09071136000167}";0.0102649006622517;0.476923076923077;8.78236397748593;31
"{24830144000133} => {24845457000165}";0.0135761589403974;0.630769230769231;7.93717948717949;41
"{17356181000196} => {17473920000120}";0.0102649006622517;0.397435897435897;9.30431325780163;31
"{17356181000196} => {15567891000130}";0.0105960264900662;0.41025641025641;6.88319088319088;32
"{17356181000196} => {24845457000165}";0.0109271523178808;0.423076923076923;5.32371794871795;33
"{17356181000196} => {11464383000175}";0.0155629139072848;0.602564102564103;6.40754785120982;47
"{11175931000147} => {24845457000165}";0.0119205298013245;0.48;6.04;36
"{11175931000147} => {11464383000175}";0.0115894039735099;0.466666666666667;4.96244131455399;35
"{18277880000103} => {08658622000113}";0.0105960264900662;0.507936507936508;10.4351581902602;32
"{13410297000105} => {07245458000150}";0.0115894039735099;0.53030303030303;12.8121212121212;35
"{13395341000155} => {11464383000175}";0.0102649006622517;0.516666666666667;5.49413145539906;31
"{43899665000191} => {10986234000103}";0.0109271523178808;0.464788732394366;16.9115900220601;33
"{10986234000103} => {43899665000191}";0.0109271523178808;0.397590361445783;16.9115900220601;33
"{43899665000191} => {07245458000150}";0.0178807947019868;0.76056338028169;18.3752112676056;54
"{07245458000150} => {43899665000191}";0.0178807947019868;0.432;18.3752112676056;54
"{43899665000191} => {03655629000168}";0.0109271523178808;0.464788732394366;7.42678291974067;33
"{13186075000150} => {11464383000175}";0.0122516556291391;0.685185185185185;7.28612415232134;37
"{12811487000171} => {12865335000151}";0.0102649006622517;0.46969696969697;19.9786598378148;31
"{12865335000151} => {12811487000171}";0.0102649006622517;0.436619718309859;19.9786598378148;31
"{12811487000171} => {14811522000188}";0.0135761589403974;0.621212121212121;19.9580915538362;41
"{14811522000188} => {12811487000171}";0.0135761589403974;0.436170212765957;19.9580915538362;41
"{12811487000171} => {11464383000175}";0.0115894039735099;0.53030303030303;5.63913785744772;35
"{08459500000106} => {03655629000168}";0.0135761589403974;0.773584905660377;12.3609863232505;41
"{22380404000190} => {10752963000103}";0.0102649006622517;0.449275362318841;15.5955355655506;31
