"rules";"support";"confidence";"lift";"count"
"{16553940000148} => {08676370000155}";0.0107692307692308;0.91304347826087;52.3657289002558;21
"{08676370000155} => {16553940000148}";0.0107692307692308;0.617647058823529;52.3657289002558;21
"{81706251000198} => {44734671000151}";0.0112820512820513;0.846153846153846;55;22
"{44734671000151} => {81706251000198}";0.0112820512820513;0.733333333333333;55;22
"{81706251000198} => {08676370000155}";0.0112820512820513;0.846153846153846;48.5294117647059;22
"{08676370000155} => {81706251000198}";0.0112820512820513;0.647058823529412;48.5294117647059;22
"{44734671000151} => {08676370000155}";0.0102564102564103;0.666666666666667;38.2352941176471;20
"{08676370000155} => {44734671000151}";0.0102564102564103;0.588235294117647;38.2352941176471;20
"{05025180000180} => {00482840000138}";0.0112820512820513;0.846153846153846;21.7105263157895;22
"{08676370000155} => {23312871000146}";0.0112820512820513;0.647058823529412;36.0504201680672;22
"{23312871000146} => {08676370000155}";0.0112820512820513;0.628571428571429;36.0504201680672;22
"{18694818000117} => {26290918000106}";0.0148717948717949;0.966666666666667;60.8064516129032;29
"{26290918000106} => {18694818000117}";0.0148717948717949;0.935483870967742;60.8064516129032;29
"{01263392000144} => {22276236000198}";0.0169230769230769;0.75;25.2155172413793;33
"{22276236000198} => {01263392000144}";0.0169230769230769;0.568965517241379;25.2155172413793;33
"{28280214000188} => {22942082000126}";0.0128205128205128;0.961538461538462;69.4444444444444;25
"{22942082000126} => {28280214000188}";0.0128205128205128;0.925925925925926;69.4444444444444;25
"{26544764000131} => {22065938000122}";0.0102564102564103;0.909090909090909;15.6878519710378;20
"{21746218000160} => {04558234000100}";0.0107692307692308;0.446808510638298;17.4255319148936;21
"{04558234000100} => {21746218000160}";0.0107692307692308;0.42;17.4255319148936;21
"{21746218000160} => {00482840000138}";0.0133333333333333;0.553191489361702;14.1937290033595;26
"{00482840000138} => {21746218000160}";0.0133333333333333;0.342105263157895;14.1937290033595;26
"{28288798000138} => {18707234000139}";0.0102564102564103;0.384615384615385;18.75;20
"{18707234000139} => {28288798000138}";0.0102564102564103;0.5;18.75;20
"{11980040000163} => {04558234000100}";0.0117948717948718;0.534883720930233;20.8604651162791;23
"{04558234000100} => {11980040000163}";0.0117948717948718;0.46;20.8604651162791;23
"{11980040000163} => {00482840000138}";0.0117948717948718;0.534883720930233;13.7239902080783;23
"{00482840000138} => {11980040000163}";0.0117948717948718;0.302631578947368;13.7239902080783;23
"{01424128000145} => {11163447000106}";0.0148717948717949;0.90625;49.0885416666667;29
"{11163447000106} => {01424128000145}";0.0148717948717949;0.805555555555556;49.0885416666667;29
"{17451234000158} => {08772301000145}";0.0107692307692308;0.7;11.9736842105263;21
"{17451234000158} => {14517117000151}";0.0123076923076923;0.8;11.9083969465649;24
"{10713114000132} => {27210985000136}";0.0107692307692308;0.84;26.8524590163934;21
"{27210985000136} => {10713114000132}";0.0107692307692308;0.344262295081967;26.8524590163934;21
"{28697784000178} => {08772301000145}";0.0123076923076923;0.727272727272727;12.4401913875598;24
"{08691984000106} => {16701048000167}";0.0112820512820513;1;88.6363636363636;22
"{16701048000167} => {08691984000106}";0.0112820512820513;1;88.6363636363636;22
"{04558234000100} => {00482840000138}";0.0179487179487179;0.7;17.9605263157895;35
